nr_ambs,nr_emergencias,velocidade_amb,dist_amb_emer,prioridade_emergencia,tempo_de_resposta
47,21,10,34.058772731852805,10,12.036657645689981
47,20,14,21.02379604162864,7,4.003399434518377
47,19,10,24.186773244895647,7,5.8373546489791295
47,18,10,17.029386365926403,7,10.24323192216441
47,17,10,16.0312195418814,5,5.20624390837628
47,16,14,6.4031242374328485,5,2.9147320339189786
47,15,14,6.4031242374328485,5,5.829464067837957
47,15,12,26.0,5,6.333333333333333
47,14,10,26.0,5,7.2
47,14,10,26.0,5,14.4
47,14,10,33.24154027718932,4,23.048308055437865
47,13,10,33.24154027718932,4,31.69661611087573
47,13,10,32.202484376209235,5,40.13711298611758
47,12,10,32.202484376209235,5,8.440496875241847
47,12,12,22.47220505424423,4,5.745367509040705
47,11,12,23.853720883753127,4,11.720987656332893
47,10,14,23.853720883753127,4,5.407674411964733
47,10,11,11.180339887498949,3,5.0327890704543545
47,9,14,16.278820596099706,4,9.733220211407549
47,8,10,29.68164415931166,3,8.936328831862332
47,7,10,23.853720883753127,3,7.770744176750625
47,6,10,23.853720883753127,3,15.54148835350125
47,6,12,23.853720883753127,3,6.975620147292188
47,6,10,25.019992006393608,2,10.003998401278722
47,5,10,25.019992006393608,2,20.007996802557443
47,5,14,25.019992006393608,2,8.574284572341945
47,4,13,27.586228448267445,2,9.244035145887299
47,4,13,27.586228448267445,2,18.488070291774598
47,4,13,27.586228448267445,2,27.732105437661897
47,4,13,32.202484376209235,1,14.954228365570652
47,3,13,25.96150997149434,2,23.948306822723627
47,2,12,23.194827009486403,1,13.865804501581067
47,2,14,15.811388300841896,1,12.258769757263128
48,2,14,20.248456731316587,8,3.8926366759023696
48,22,7,12.041594578792296,10,4.440455593940656
48,21,7,12.041594578792296,10,8.880911187881312
48,22,9,20.09975124224178,10,5.46661138716484
48,22,9,20.09975124224178,10,10.93322277432968
48,23,13,18.110770276274835,10,3.7862723501961284
48,23,9,19.4164878389476,10,5.3147750753216885
48,24,10,9.055385138137417,9,2.8110770276274835
48,23,10,9.055385138137417,9,5.622154055254967
48,24,13,12.041594578792296,9,2.8525530121218914
48,25,13,31.89043743820395,10,5.906221144339069
48,24,13,28.284271247461902,9,11.257647490102439
48,24,13,18.681541692269406,8,15.131730827374655
48,26,13,31.906112267087632,8,21.040363483849674
48,27,12,16.1245154965971,9,3.6874192494328497
48,26,12,16.1245154965971,9,7.374838498865699
48,27,11,8.0,7,2.4545454545454546
48,27,11,8.0,7,4.909090909090909
48,27,11,33.60059523282288,5,8.109199133240523
48,27,11,33.60059523282288,5,16.218398266481046
48,28,12,18.439088914585774,10,4.073181485764296
48,34,12,21.587033144922902,9,4.597838857487151
48,34,14,21.587033144922902,9,4.083861877846129
48,34,12,21.587033144922902,9,9.195677714974302
48,34,12,21.587033144922902,9,13.793516572461453
48,34,14,36.796738985948195,9,6.256676997992599
48,33,14,11.313708498984761,8,2.6162440712835373
48,32,14,11.313708498984761,8,5.232488142567075
48,32,12,29.832867780352597,8,5.972144630058766
48,31,13,21.840329667841555,8,4.36005071812947
48,30,13,21.840329667841555,8,8.72010143625894
48,30,13,21.840329667841555,8,4.36005071812947
48,30,13,21.840329667841555,8,8.72010143625894
48,30,14,17.88854381999832,7,3.5555062599997598
48,29,14,17.88854381999832,7,7.1110125199995196
48,29,13,17.88854381999832,7,3.752083664615126
48,29,12,31.89043743820395,7,6.315072906367325
48,28,14,19.4164878389476,7,3.7737839769925143
48,27,12,19.4164878389476,7,4.236081306491267
48,27,11,19.4164878389476,7,4.5302705161722905
48,27,11,19.4164878389476,7,9.060541032344581
48,27,12,19.4164878389476,7,8.472162612982533
48,27,14,26.627053911388696,6,4.8038648444840995
48,26,5,3.0,5,3.2
48,25,12,23.08679276123039,7,4.847798793538399
48,24,12,23.08679276123039,7,9.695597587076797
48,24,11,32.449961479175904,6,6.8999929962138005
48,23,11,34.058772731852805,5,15.092497129277948
48,22,12,34.058772731852805,5,7.676462121975468
48,22,14,32.449961479175904,6,5.635708782739415
48,22,13,34.058772731852805,5,7.239811189515816
48,22,13,34.058772731852805,5,14.479622379031632
48,22,12,23.08679276123039,5,15.543396380615196
48,21,13,35.4682957019364,5,21.936283256252615
48,21,12,23.08679276123039,5,5.847798793538399
48,20,14,27.85677655436824,4,5.979539507766891
48,19,14,27.85677655436824,4,11.959079015533781
48,19,12,27.85677655436824,4,6.642796092394707
48,19,10,30.0,4,8.0
48,18,12,20.248456731316587,4,13.05120491052823
48,17,12,20.248456731316587,4,18.425947699080993
48,17,12,10.44030650891055,4,3.7400510848184254
48,16,12,20.248456731316587,4,12.01753888094747
48,16,12,20.248456731316587,4,5.374742788552764
48,16,12,20.248456731316587,4,17.392281669500235
48,16,13,20.248456731316587,4,5.115147189433321
48,16,12,10.44030650891055,4,21.13233275431866
48,16,10,14.0,4,4.8
48,15,10,14.0,4,9.6
48,15,12,10.44030650891055,4,24.872383839137086
48,15,11,17.029386365926403,4,5.096252066532074
48,14,11,17.029386365926403,4,10.192504133064148
48,14,12,12.083045973594572,3,5.013840995599095
48,13,12,12.083045973594572,3,10.02768199119819
48,13,14,17.029386365926403,4,4.432769480846629
48,13,12,36.87817782917155,4,8.146362971528593
48,12,14,17.029386365926403,4,8.865538961693257
48,12,12,36.87817782917155,4,16.292725943057185
48,12,14,7.280109889280518,3,4.040015698468645
48,11,10,19.209372712298546,3,6.841874542459709
48,10,14,7.280109889280518,3,8.08003139693729
48,10,14,7.280109889280518,3,12.120047095405935
48,10,14,7.280109889280518,3,4.040015698468645
48,10,13,7.280109889280518,3,4.120016906043157
48,10,14,7.280109889280518,3,16.16006279387458
48,10,14,7.280109889280518,3,8.08003139693729
48,10,13,7.280109889280518,3,8.240033812086313
48,10,12,22.825424421026653,3,6.804237403504443
48,9,11,20.248456731316587,3,6.681537587512107
48,8,12,22.825424421026653,3,13.608474807008886
48,8,11,20.248456731316587,3,13.363075175024214
48,8,13,20.248456731316587,3,6.115147189433321
48,8,12,36.87817782917155,4,8.146362971528593
48,8,11,20.248456731316587,3,20.04461276253632
48,8,13,20.248456731316587,3,12.230294378866642
48,8,13,20.248456731316587,3,6.115147189433321
48,8,12,36.87817782917155,4,16.292725943057185
48,8,11,20.248456731316587,3,26.726150350048428
48,8,10,11.045361017187261,3,5.209072203437453
48,8,11,20.248456731316587,3,33.40768793756054
48,7,10,11.045361017187261,3,10.418144406874905
48,7,14,27.018512172212592,3,6.859787453173228
48,6,14,27.018512172212592,3,13.719574906346455
48,6,13,27.018512172212592,3,13.27184136977372
48,6,13,27.018512172212592,3,20.42853555011412
48,6,12,12.041594578792296,2,23.2996583728559
48,5,12,10.44030650891055,2,30.039709457674327
48,4,12,10.44030650891055,2,36.77976054249275
48,4,12,28.635642126552707,1,14.772607021092117
48,3,12,11.0,1,11.833333333333334
48,2,12,16.76305461424021,1,12.793842435706702
49,2,13,13.416407864998739,8,3.0640627484613443
49,2,13,3.1622776601683795,3,3.48650425541052
49,2,14,31.827660925679098,9,5.546808703668442
49,2,14,26.92582403567252,9,4.84654629081036
49,2,11,23.021728866442675,9,5.185768884807759
49,23,11,33.015148038438355,9,7.002754188806974
49,23,11,33.015148038438355,9,7.002754188806974
49,24,14,18.24828759089466,9,3.6068982272706656
49,25,6,4.123105625617661,8,2.3743685418725535
49,25,14,20.024984394500787,10,3.8607120563572552
49,24,13,20.024984394500787,10,4.080766829923198
49,25,13,20.024984394500787,10,8.161533659846397
49,26,13,36.87817782917155,9,14.835099479718941
49,26,11,14.212670403551895,8,3.58412189155489
49,27,14,7.0710678118654755,9,2.010152544552211
49,27,12,13.45362404707371,8,3.242270674512285
49,26,12,13.45362404707371,8,6.48454134902457
49,27,13,22.47220505424423,10,4.457262316037574
49,27,10,22.47220505424423,10,5.494441010848846
49,27,10,22.47220505424423,10,10.988882021697693
49,30,12,26.019223662515376,7,5.336537277085896
49,30,12,26.019223662515376,7,10.673074554171793
49,35,13,30.23243291566195,9,5.651143525486454
49,34,12,28.0,9,5.666666666666667
49,33,12,28.844410203711913,8,11.47406836728532
49,32,9,12.806248474865697,9,3.8458329944145992
49,31,14,8.54400374531753,7,2.22057196361679
49,30,14,8.54400374531753,7,4.44114392723358
49,30,13,29.732137494637012,7,5.574174999174925
49,29,13,29.732137494637012,7,11.14834999834985
49,29,14,22.02271554554524,7,4.1461022207921765
49,28,12,33.24154027718932,7,6.540256712864887
49,27,14,22.02271554554524,7,8.292204441584353
49,27,12,10.04987562112089,7,2.6749792701868147
49,26,14,6.324555320336759,6,1.9035079029052513
49,25,13,20.12461179749811,7,4.0960941226920164
49,24,14,28.284271247461902,6,5.040610178208843
49,23,14,28.284271247461902,6,10.081220356417687
49,23,12,4.123105625617661,6,1.6871842709362768
49,22,12,4.123105625617661,6,3.3743685418725535
49,22,12,6.0,6,2.0
49,21,12,31.400636936215164,5,7.233439489369194
49,20,12,31.400636936215164,5,14.466878978738388
49,20,12,8.06225774829855,5,17.81058860345481
49,19,8,8.06225774829855,5,4.015564437074637
49,19,8,8.06225774829855,5,8.031128874149275
49,19,12,27.80287754891569,5,6.633812924819281
49,18,13,20.518284528683193,5,5.156659158258953
49,17,13,20.518284528683193,5,10.313318316517906
49,17,13,31.400636936215164,4,17.144185537474087
49,16,11,27.202941017470888,4,6.9459892759037976
49,15,14,25.238858928247925,4,5.60555127546399
49,14,14,25.238858928247925,4,11.21110255092798
49,14,8,16.76305461424021,5,6.190763653560053
49,13,13,18.384776310850235,4,4.82842712474619
49,12,11,21.93171219946131,4,5.987584036265693
49,12,13,18.384776310850235,4,9.65685424949238
49,11,11,21.93171219946131,4,11.975168072531385
49,11,12,21.93171219946131,4,5.655285366576885
49,11,11,21.93171219946131,4,17.962752108797076
49,11,12,21.93171219946131,4,5.655285366576885
49,11,13,10.816653826391969,3,14.320954838168067
49,10,11,6.082762530298219,4,3.105956823690585
49,9,13,6.082762530298219,4,17.256764458213947
49,9,12,23.259406699226016,3,6.876567783204337
49,8,12,23.259406699226016,3,13.753135566408673
49,8,12,23.259406699226016,3,20.62970334961301
49,8,11,27.294688127912362,2,9.962670568711339
49,7,14,23.53720459187964,3,6.362457798839948
49,6,11,27.294688127912362,2,9.962670568711339
49,6,14,23.53720459187964,3,12.724915597679896
49,6,12,23.259406699226016,3,6.876567783204337
49,5,11,13.341664064126334,2,17.388427671279764
49,4,11,13.341664064126334,2,24.81418477384819
49,4,13,13.341664064126334,2,7.052563702173282
49,4,13,13.341664064126334,2,14.105127404346565
49,4,11,22.47220505424423,1,38.90004023825623
49,3,11,22.47220505424423,1,52.98589570266427
49,3,14,29.732137494637012,1,14.247448213519572
49,2,13,13.0,1,12.0
49,1,12,13.0,1,12.166666666666666
49,1,13,13.0,1,24.0
49,1,12,13.0,1,24.333333333333332
50,2,13,34.40930106817051,8,6.293738625872385
50,2,14,27.65863337187866,5,5.951233338839809
50,2,13,28.792360097775937,5,6.429593861196298
50,2,12,26.92582403567252,9,5.487637339278753
50,2,13,12.041594578792296,4,3.8525530121218914
50,2,14,15.0,8,3.142857142857143
50,2,14,28.178005607210743,6,5.025429372458677
50,2,13,10.295630140987,6,2.5839430986133847
50,2,13,11.313708498984761,9,2.740570538305348
50,2,13,26.570660511172846,4,6.087793924795823
50,2,14,10.44030650891055,6,2.491472358415793
50,2,14,19.4164878389476,9,3.7737839769925143
50,2,14,10.04987562112089,1,11.435696517302985
50,2,12,24.020824298928627,9,5.0034707164881045
50,2,13,28.600699292150182,5,6.400107583407721
50,2,12,38.897300677553446,2,11.482883446258906
50,2,14,31.622776601683793,9,5.5175395145262565
50,2,11,25.495097567963924,6,5.63547228508435
50,2,9,19.026297590440446,10,5.228066131208988
50,2,11,10.770329614269007,1,11.958241748048911
50,2,10,33.83784863137726,8,7.767569726275452
50,2,10,20.024984394500787,8,5.004996878900157
50,2,14,9.055385138137417,9,2.2936264483053455
50,2,10,34.058772731852805,4,8.811754546370562
50,2,11,28.844410203711913,9,6.244438218856711
50,2,14,10.44030650891055,4,3.491472358415793
50,2,10,25.96150997149434,6,6.192301994298868
50,2,14,23.021728866442675,9,4.28881840949181
50,2,14,16.76305461424021,4,4.394722087748601
50,2,10,26.0,8,6.2
50,2,14,22.360679774997898,3,6.1943828249997
50,2,14,26.019223662515376,5,5.717031951787911
50,2,14,27.294688127912362,7,4.8992411611303375
50,2,14,12.041594578792296,1,11.720227796970327
50,2,14,20.808652046684813,10,3.9726645780978305
50,2,13,17.029386365926403,6,3.619905594757908
50,2,13,18.110770276274835,10,3.7862723501961284
50,2,12,3.0,1,10.5
50,2,10,27.80287754891569,4,7.5605755097831375
50,2,9,27.202941017470888,9,7.045098003882419
50,2,14,5.385164807134504,9,1.769309258162072
50,2,14,18.973665961010276,9,3.710523708715754
50,2,14,25.0,4,5.571428571428571
50,2,14,19.697715603592208,4,4.813959371941744
50,2,8,30.4138126514911,2,12.603453162872775
50,2,14,19.697715603592208,9,3.813959371941744
50,2,9,24.166091947189145,6,6.370242654930921
50,2,14,24.20743687382041,3,6.45820526768863
50,2,14,17.11724276862369,3,5.44532039551767
50,1,9,14.422205101855956,8,4.204934467079101
51,2,13,36.235341863986875,2,10.574667979074903
51,2,12,23.769728648009426,7,4.961621441334904
51,2,12,11.40175425099138,1,11.900292375165229
51,2,14,17.46424919657298,4,4.494892742367568
51,2,13,31.906112267087632,4,6.90863265647502
51,22,14,30.0,10,5.285714285714286
51,22,14,15.033296378372908,10,8.433328054053273
51,22,10,14.035668847618199,10,3.80713376952364
51,22,10,14.035668847618199,10,7.61426753904728
51,22,12,21.93171219946131,8,4.655285366576885
51,23,13,1.0,7,1.1538461538461537
51,22,13,1.0,7,2.3076923076923075
51,22,14,32.526911934581186,7,14.080029758993444
51,22,10,30.4138126514911,7,7.08276253029822
51,23,13,9.848857801796104,6,2.515208892584016
51,22,13,9.848857801796104,6,5.030417785168032
51,22,8,4.123105625617661,7,2.0307764064044154
51,22,12,17.88854381999832,10,3.9814239699997196
51,22,12,17.88854381999832,10,7.962847939999439
51,23,14,13.0,9,2.857142857142857
51,23,11,36.235341863986875,7,7.588243975270341
51,22,11,27.018512172212592,10,5.912456758584107
51,22,10,1.4142135623730951,7,1.282842712474619
51,21,11,28.792360097775937,6,13.82321853850233
51,21,11,30.463092423455635,6,12.45120083557604
51,22,11,25.0,9,17.996655381030585
51,22,11,25.0,9,19.368673083956875
51,23,14,21.02379604162864,9,4.003399434518377
51,22,14,21.02379604162864,9,8.006798869036754
51,24,14,23.08679276123039,7,4.298113251604342
51,23,14,23.08679276123039,7,8.596226503208683
51,24,14,23.08679276123039,7,12.894339754813025
51,24,14,23.08679276123039,7,17.192453006417367
51,25,11,10.770329614269007,6,2.9582417480489105
51,25,13,27.586228448267445,6,5.244035145887299
51,24,9,23.021728866442675,9,6.115939748098373
51,23,9,23.021728866442675,9,12.231879496196745
51,23,10,23.021728866442675,9,5.604345773288535
51,23,10,32.202484376209235,5,14.04484264853038
51,22,11,28.442925306655784,5,7.171440964846506
51,21,14,24.08318915758459,4,5.440455593940656
51,20,13,27.018512172212592,5,6.1566941803403985
51,19,14,9.486832980505138,4,8.795717448298532
51,18,14,9.486832980505138,4,12.15097930265641
51,18,13,13.92838827718412,5,4.142828965720634
51,17,13,13.92838827718412,5,8.285657931441268
51,17,14,25.612496949731394,4,17.809907438332324
51,16,13,7.615773105863909,4,11.457315332343407
51,15,13,7.615773105863909,4,14.628972733245547
51,15,11,21.02379604162864,4,5.822508371205207
51,14,11,29.068883707497267,3,8.28525158318132
51,13,13,23.40939982143925,3,6.6014461263752695
51,12,14,21.37755832643195,4,5.053936903775993
51,11,14,13.892443989449804,3,10.03857175941168
51,10,9,27.892651361962706,3,9.198366969325047
51,8,10,21.18962010041709,3,7.237924020083418
51,8,14,21.18962010041709,3,6.02708858577387
51,8,11,21.18962010041709,3,6.852658200075835
51,8,11,21.18962010041709,3,6.852658200075835
51,8,11,21.18962010041709,3,13.70531640015167
51,8,11,28.0178514522438,3,8.094154809498873
51,7,12,13.341664064126334,2,7.223610677354388
51,6,11,28.0178514522438,3,16.188309618997746
51,6,12,13.341664064126334,2,7.223610677354388
51,6,13,9.055385138137417,2,6.393136175098064
51,5,14,9.055385138137417,2,6.2936264483053455
51,5,14,19.313207915827967,2,13.78611828803501
51,4,11,27.018512172212592,2,26.100766377581852
51,3,13,27.459060435491963,2,9.224470836229532
51,2,13,27.459060435491963,2,18.448941672459064
51,2,13,27.459060435491963,2,27.673412508688596
51,2,12,26.019223662515376,1,14.336537277085895
52,2,14,17.4928556845359,4,4.498979383505128
52,2,12,38.18376618407357,7,7.3639610306789285
52,2,14,2.23606797749979,5,2.31943828249997
52,2,12,21.93171219946131,3,6.655285366576885
52,2,12,34.655446902326915,9,6.7759078170544855
52,2,13,27.018512172212592,1,14.156694180340399
52,2,13,23.706539182259394,4,5.647159874193753
52,2,13,19.026297590440446,6,3.927122706221607
52,2,14,27.730849247724095,5,5.961549892532013
52,2,11,26.92582403567252,4,6.8956043701222764
52,2,14,20.12461179749811,2,7.87494454249973
52,2,13,14.317821063276353,10,3.2027417020425157
52,2,13,20.615528128088304,8,4.171619712013586
52,2,12,9.055385138137417,2,6.509230856356236
52,2,12,30.0,5,7.0
52,2,11,13.416407864998739,2,7.439346884545225
52,2,12,13.0,3,5.166666666666666
52,2,11,27.80287754891569,1,15.055068645257398
52,2,11,28.635642126552707,8,6.206480386645946
52,2,9,28.844410203711913,4,8.409868934158203
52,2,12,28.600699292150182,3,7.766783215358363
52,2,12,27.65863337187866,8,5.6097722286464435
52,2,11,24.351591323771842,1,14.427562058867608
52,2,9,19.924858845171276,4,6.427746410038061
52,2,10,12.206555615733702,4,4.441311123146741
52,2,14,8.246211251235321,1,11.178030178747903
52,2,14,5.0,7,1.7142857142857144
52,2,10,19.026297590440446,3,6.805259518088089
52,2,14,16.0,6,3.2857142857142856
52,2,14,18.027756377319946,7,3.575393768188564
52,2,14,22.02271554554524,3,6.1461022207921765
52,2,10,23.345235059857504,1,14.6690470119715
52,2,8,29.068883707497267,10,8.267220926874316
52,2,11,4.47213595499958,3,3.813115628181742
52,2,11,17.804493814764857,7,4.2371806935936105
52,2,10,34.828149534535996,10,7.965629906907199
52,2,14,14.422205101855956,9,3.060315014550851
52,2,14,1.0,7,1.1428571428571428
52,2,14,28.635642126552707,1,14.090806018078958
52,2,8,20.615528128088304,1,15.153882032022075
52,2,9,28.0,7,7.222222222222222
52,2,11,22.47220505424423,3,7.085855464408042
52,2,14,15.0,2,7.142857142857142
52,2,10,14.317821063276353,5,4.8635642126552705
52,2,11,6.0,6,2.090909090909091
52,2,14,9.055385138137417,10,2.2936264483053455
52,2,14,24.596747752497688,5,5.51382110749967
52,2,11,20.396078054371138,2,8.70837782806748
52,2,14,9.055385138137417,2,6.2936264483053455
52,1,12,36.87817782917155,8,7.146362971528592
